Year,Month,Day,Stock 1,Stock 2,Stock 3,Stock 4,Stock 5,Index,EURUSD,USDEUR
2019,1,30,131.272995,70.686012,109.452179,163.913071,42.192905,265.117096,1.1418,0.875810124365038
2019,1,31,131.312073,71.654037,110.833626,165.093445,41.70974,267.445465,1.1454,0.873057447180024
2019,2,1,130.999481,74.235458,110.614983,165.172806,41.236439,267.57428,1.1474,0.871535645807914
2019,2,4,132.06427,73.159866,111.111908,169.864532,41.867512,269.456787,1.1438,0.874278720055954
2019,2,5,132.415955,73.912781,111.966614,172.770813,41.857651,270.586304,1.1406,0.876731544800982
2019,2,6,133.168152,73.590111,110.724304,172.830338,41.788628,270.229614,1.138,0.878734622144113
2019,2,7,131.626465,73.02298,110.267128,169.557037,40.901184,267.653564,1.1357,0.880514220304658
2019,2,8,132.140366,73.141617,110.823692,169.756271,40.240536,267.980499,1.1326,0.88292424509977
2019,2,11,132.417084,73.260254,108.766434,168.780029,39.648907,268.12912,1.1277,0.886760663296976
2019,2,12,134.452896,74.545525,108.527901,170.234436,40.57579,271.577118,1.1316,0.883704489218805
2019,2,13,135.90564,75.385895,109.521744,169.527145,40.615231,272.458893,1.1288,0.885896527285613
2019,2,14,134.877838,75.405663,109.97892,170.144775,40.151791,271.854523,1.1284,0.886210563629918
2019,2,15,136.409653,76.829346,111.897034,169.766235,41.404068,274.817017,1.1268,0.887468938587149
2019,2,19,137.071777,77.343452,112.811378,170.274261,41.571693,275.292603,1.1328,0.882768361581921
2019,2,20,136.380005,77.640053,112.980331,171.370056,41.828068,275.847412,1.1333,0.882378893496868
2019,2,21,136.221878,76.938103,113.586578,170.403778,41.374485,274.866547,1.1338,0.881989768918681
2019,2,22,137.615326,77.531296,114.540672,172.306458,41.20686,276.570709,1.1342,0.881678716275789
2019,2,25,137.822861,77.61039,112.890884,173.561615,41.601276,276.947205,1.1345,0.881445570736007
2019,2,26,138.079803,77.768585,112.801437,173.66124,41.818207,276.749054,1.1374,0.879198171267804
2019,2,27,137.53627,78.569405,112.085869,174.199158,41.966118,276.630188,1.137,0.879507475813544
2019,2,28,136.508484,78.134384,112.1455,172.485748,41.394207,276.114929,1.1379,0.878811846383689
2019,3,1,137.565903,79.093391,113.308304,174.298782,41.906948,277.838928,1.1376,0.879043600562588
2019,3,4,136.804947,79.399879,113.626335,175.175415,41.413929,276.828308,1.1328,0.882768361581921
2019,3,5,136.261414,79.281242,113.298363,174.856628,41.315327,276.451813,1.13,0.884955752212389
2019,3,6,135.371964,78.381554,114.143127,173.85051,41.03923,274.777344,1.132,0.88339222614841
2019,3,7,133.770996,79.251587,113.308304,171.838257,40.595509,272.478729,1.1214,0.891742464776173
2019,3,8,133.50415,78.114616,113.109528,172.246689,40.78286,271.933777,1.1243,0.88944231966557
2019,3,11,136.093414,78.875885,114.043747,178.213699,41.266022,275.877167,1.1226,0.89078923926599
2019,3,12,136.656708,79.093391,114.023872,180.215988,41.443508,276.91748,1.1276,0.886839304717985
2019,3,13,136.933426,79.795349,113.387802,181.012924,41.818207,278.750458,1.131,0.884173297966401
2019,3,14,137.160721,79.528412,113.775414,183.025162,42.094299,278.572113,1.1304,0.884642604387827
2019,3,15,137.793198,79.241699,114.252457,185.406006,42.725372,279.948425,1.1326,0.88292424509977
2019,3,18,138.564056,80.161156,112.423782,187.298721,43.4156,280.96347,1.1337,0.882067566375584
2019,3,19,138.840775,79.953537,109.322983,185.814423,43.33672,281.033142,1.1346,0.881367882954345
2019,3,20,137.961227,80.398438,109.313042,187.438187,42.429554,280.187256,1.1352,0.880902043692741
2019,3,21,139.779617,80.863113,107.991234,194.341583,42.52816,283.351868,1.1361,0.880204207376111
2019,3,22,137.812973,79.567955,107.563881,190.317093,41.137836,277.898407,1.1282,0.886367665307569
2019,3,25,137.546143,79.014297,107.126587,188.015961,40.674393,277.689423,1.1324,0.883080183680678
2019,3,26,138.573944,80.042511,109.46212,186.073425,41.295605,279.759338,1.128,0.886524822695036
2019,3,27,137.605453,79.429535,109.601257,187.746994,40.792721,278.296448,1.125,0.888888888888889
2019,3,28,138.277466,79.825005,110.02861,187.996033,41.344906,279.351318,1.1236,0.88999644001424
2019,3,29,139.443619,79.884331,110.346642,189.221313,41.611137,281.112762,1.1228,0.89063056644104
2019,4,1,141.617783,80.803795,111.817535,190.506363,42.922577,284.446533,1.121,0.892060660124888
2019,4,2,141.321304,80.457756,111.27092,193.275696,43.090206,284.585876,1.1186,0.893974611121044
2019,4,3,141.943909,79.9832,111.827469,194.600601,43.760719,285.033691,1.1242,0.889521437466643
2019,4,4,141.103882,81.120163,114.043747,194.939301,44.303043,285.790009,1.1216,0.891583452211127
2019,4,5,141.598022,81.555176,114.292206,196.244263,44.273464,287.173279,1.1217,0.891503967192654
2019,4,8,141.706726,82.059395,114.252457,199.332382,44.352345,287.392212,1.1262,0.887941751021133
2019,4,9,140.441757,81.001526,116.140762,198.73468,43.642391,285.919373,1.1278,0.886682035821954
2019,4,10,141.34108,80.635712,116.438919,199.850372,43.829742,286.894653,1.1266,0.887626486774365
2019,4,11,142.092148,81.021294,115.882362,198.186783,44.174858,286.815002,1.1262,0.887941751021133
2019,4,12,142.655457,80.002968,129.259521,198.107086,46.038483,288.755585,1.1304,0.884642604387827
2019,4,15,142.210739,79.736031,131.227325,198.465714,45.436996,288.566498,1.1304,0.884642604387827
2019,4,16,143.436188,80.279793,129.100494,198.485641,46.363876,288.755585,1.1293,0.885504294695829
2019,4,17,137.476974,80.507187,130.939117,202.350754,47.586575,288.049042,1.1297,0.88519075860848
2019,4,18,138.682648,80.210587,131.634811,203.077957,46.886482,288.616241,1.1241,0.889600569344364
2019,4,22,137.259552,81.960533,130.869537,203.745377,46.630112,288.865051,1.1258,0.8882572392965
2019,4,23,138.791351,82.435089,132.539215,206.684052,46.689274,291.462433,1.1213,0.891821992330331
2019,4,24,138.307098,80.83345,134.268509,206.365295,46.718857,290.815582,1.1192,0.89349535382416
2019,4,25,137.002609,81.288239,136.395325,204.492508,46.630112,290.636414,1.114,0.897666068222621
2019,4,26,137.803101,79.577843,139.058838,203.516266,47.221741,291.989868,1.1154,0.89653935807782
2019,4,29,137.417679,79.063736,138.442657,203.825073,48.085003,292.447632,1.1166,0.895575855274942
2019,4,30,138.623352,79.370216,136.126984,199.900192,47.876629,292.596893,1.1201,0.892777430586555
2019,5,1,138.909943,77.778465,135.540619,209.712402,47.201893,290.397583,1.1246,0.889205050684688
2019,5,2,137.951324,76.414108,133.314407,208.347656,47.440037,289.77063,1.1184,0.894134477825465
2019,5,3,138.603592,76.592064,133.503235,210.937683,47.688103,292.606842,1.1186,0.893974611121044
2019,5,6,138.732071,76.255913,134.169113,207.680222,47.340809,291.40271,1.1197,0.893096365097794
2019,5,7,136.024231,75.850563,132.618713,202.081787,46.348545,286.536377,1.1178,0.89461442118447
2019,5,8,136.380005,75.9692,134.15918,202.121628,46.169937,286.138306,1.1206,0.892379082634303
2019,5,9,135.339996,75.899994,132.767792,199.949997,46.090561,285.272522,1.1228,0.89063056644104
2019,5,10,135.320007,76.559998,133.215012,197.179993,45.981411,286.705566,1.1241,0.889600569344364
2019,5,13,131.419998,75.709999,130.531631,185.720001,43.838123,279.50058,1.1232,0.89031339031339
2019,5,14,133.309998,75.809998,132.380188,188.660004,43.669437,282.02829,1.1207,0.892299455697332
2019,5,15,134.399994,76.370003,133.851074,190.919998,43.560291,283.680267,1.1208,0.892219842969308
2019,5,16,135.880005,76.360001,134.666031,190.080002,43.937351,286.307495,1.1178,0.89461442118447
